case_id,state,district,project_type,acquiring_authority,land_area_hectares,land_type,num_affected_families,sia_conducted,consent_percentage,community_sentiment_score,compensation_offered_per_hectare,compensation_disputed,land_records_digitized,survey_settlement_pending,approval_timeline_days,court_case_filed,litigation_type,case_pending_court,stay_order_issued,case_pendency_duration_months,r_and_r_plan_prepared,families_to_be_resettled,rehabilitation_site_ready,livelihood_restoration_provided,possession_status,stakeholder_responsiveness_score,awarding_officer_assigned,district_historical_delay_rate,days_since_notification,stage_of_process,risk_score,delayed,delay_duration_months
LA00313,Odisha,Odisha_District_2,Irrigation,State Power Corp,46.5,Urban/Residential,25,True,57.2,0.91,538208.0,False,True,False,350,False,None,False,False,0,True,10,True,True,Partial,0.87,False,0.41,1738,SIA,0.058,False,0.4
LA00314,Uttar Pradesh,Uttar Pradesh_District_4,Power Plant,NHAI,4.06,Forest,7,True,61.4,0.69,159421.0,False,True,False,53,True,Title Dispute,True,False,23,False,3,False,False,Not Started,0.54,True,0.27,1512,Possession Taken,0.23,False,1.6
LA00315,West Bengal,West Bengal_District_1,Power Plant,State Industrial Dev. Corp,11.64,Tribal/Scheduled Area,10,False,60.8,0.39,254602.0,False,False,False,89,True,Public Purpose Challenge,False,False,0,False,5,False,False,Partial,0.84,True,0.3,486,Award Declared,0.401,False,0.4
LA00316,Punjab,Punjab_District_2,Industrial Corridor,Indian Railways,30.15,Agricultural,26,True,69.5,0.37,828923.0,True,True,True,25,True,Compensation Dispute,False,False,0,True,10,False,False,Full,0.27,True,0.3,905,Closed,0.438,False,1.7
LA00317,Uttar Pradesh,Uttar Pradesh_District_1,Highway,State Industrial Dev. Corp,6.04,Forest,43,False,86.4,0.16,227058.0,False,True,False,248,False,None,False,False,0,False,19,False,False,Partial,0.75,False,0.77,1758,Possession Taken,0.47,True,10.7
LA00318,Punjab,Punjab_District_2,Irrigation,Municipal Corporation,12.69,Tribal/Scheduled Area,22,False,57.6,0.19,156972.0,False,True,False,201,False,None,False,False,0,False,5,False,False,Full,0.92,True,0.3,502,SIA,0.4,False,1.8
LA00319,Uttar Pradesh,Uttar Pradesh_District_3,Mining,Irrigation Dept,6.4,Agricultural,17,True,100.0,1.0,409360.0,False,True,False,128,False,None,False,False,0,True,2,False,False,Partial,0.73,False,0.65,836,Possession Taken,0.097,False,2.3
LA00320,Gujarat,Gujarat_District_3,Urban Housing,State Power Corp,9.79,Wasteland,307,False,61.5,0.32,399808.0,False,True,False,204,False,None,False,False,0,True,170,True,False,Not Started,0.67,True,0.21,1278,Possession Taken,0.233,False,0.0
LA00321,Rajasthan,Rajasthan_District_3,Industrial Corridor,Municipal Corporation,32.51,Agricultural,6,True,55.7,0.7,938444.0,False,True,False,118,False,None,False,False,0,False,1,True,True,Partial,0.34,True,0.16,591,Possession Taken,0.149,False,2.7
LA00322,Punjab,Punjab_District_2,Mining,Indian Railways,6.92,Tribal/Scheduled Area,113,True,85.1,0.81,87487.0,False,True,True,223,False,None,False,False,0,False,55,False,False,Full,0.3,True,0.3,260,Closed,0.56,True,19.2
LA00323,West Bengal,West Bengal_District_4,Industrial Corridor,NHAI,12.73,Tribal/Scheduled Area,211,True,44.1,0.44,302118.0,True,False,True,128,True,Title Dispute,True,True,27,True,51,False,False,Partial,0.78,True,0.3,361,Possession Taken,0.861,True,30.2
LA00324,Gujarat,Gujarat_District_1,Industrial Corridor,Indian Railways,5.42,Urban/Residential,20,False,100.0,0.07,283157.0,False,True,False,379,False,None,False,False,0,False,4,False,False,Full,0.76,True,0.35,1715,Closed,0.439,False,1.7
LA00325,Gujarat,Gujarat_District_1,Mining,State PWD,60.72,Agricultural,8,True,22.7,0.23,368659.0,False,False,True,739,False,None,False,False,0,False,1,False,False,Not Started,0.44,True,0.35,1353,Award Declared,0.309,False,2.3
LA00326,West Bengal,West Bengal_District_2,Railway,State Industrial Dev. Corp,4.97,Tribal/Scheduled Area,9,True,54.1,0.46,364294.0,False,True,False,57,True,Compensation Dispute,True,False,29,True,4,True,True,Partial,0.79,True,0.4,608,Possession Taken,0.468,True,13.6
LA00327,Gujarat,Gujarat_District_4,Urban Housing,NHAI,14.39,Wasteland,65,True,72.3,0.7,407754.0,False,False,True,389,False,None,False,False,0,False,19,False,False,Full,0.34,True,0.45,1480,Notification,0.325,False,0.6
LA00328,Karnataka,Karnataka_District_3,Power Plant,State Power Corp,10.75,Agricultural,446,True,34.7,0.71,526662.0,True,True,False,98,True,Title Dispute,True,True,18,True,165,True,True,Partial,0.71,True,0.27,510,Possession Taken,0.377,False,1.3
LA00329,Maharashtra,Maharashtra_District_4,Power Plant,State PWD,29.66,Agricultural,24,True,100.0,0.84,310539.0,False,True,False,610,False,None,False,False,0,True,6,True,False,Full,0.92,True,0.24,605,Award Declared,0.069,False,3.6
LA00330,Madhya Pradesh,Madhya Pradesh_District_3,Highway,Municipal Corporation,2.74,Forest,20,True,95.5,0.92,442165.0,True,True,True,59,False,None,False,False,0,True,6,False,False,Full,0.83,False,0.72,1257,Compensation Disbursed,0.409,False,1.1
LA00331,Uttar Pradesh,Uttar Pradesh_District_1,Highway,State PWD,22.3,Urban/Residential,42,True,93.3,0.92,630200.0,False,True,False,116,False,None,False,False,0,True,16,True,True,Not Started,0.72,True,0.77,392,Notification,0.128,False,2.7
LA00332,Odisha,Odisha_District_4,Power Plant,State Power Corp,17.99,Forest,25,True,53.0,0.46,675096.0,False,True,True,284,False,None,False,False,0,True,2,False,False,Not Started,0.56,True,0.5,1318,Possession Taken,0.262,False,3.7
LA00333,Uttar Pradesh,Uttar Pradesh_District_2,Highway,NHAI,4.56,Agricultural,53,True,67.1,0.74,411630.0,False,True,False,294,False,None,False,False,0,False,19,False,False,Partial,0.53,True,0.17,1546,Compensation Disbursed,0.142,False,2.0
LA00334,Odisha,Odisha_District_1,Railway,Municipal Corporation,2.99,Tribal/Scheduled Area,35,True,43.8,0.3,793281.0,False,True,False,117,False,None,False,False,0,False,20,False,False,Full,0.48,False,0.49,427,Award Declared,0.274,False,1.5
LA00335,Odisha,Odisha_District_1,Industrial Corridor,NHAI,23.53,Forest,26,True,30.7,0.52,248517.0,False,True,False,184,False,None,False,False,0,True,11,False,False,Partial,0.9,True,0.49,1171,Possession Taken,0.278,False,2.2
LA00336,Punjab,Punjab_District_2,Power Plant,State Industrial Dev. Corp,24.59,Agricultural,49,False,32.7,0.13,222282.0,True,True,False,88,False,None,False,False,0,False,21,True,True,Not Started,0.58,True,0.3,356,Closed,0.637,True,19.3
LA00337,Rajasthan,Rajasthan_District_3,Power Plant,Irrigation Dept,23.34,Agricultural,137,True,61.5,0.48,468025.0,True,True,False,407,True,Title Dispute,True,True,16,False,48,False,False,Not Started,0.93,True,0.16,1475,SIA,0.729,True,23.5
LA00338,Uttar Pradesh,Uttar Pradesh_District_2,Railway,State Power Corp,1.75,Urban/Residential,66,True,100.0,0.68,311826.0,False,True,False,156,False,None,False,False,0,True,15,False,False,Not Started,0.94,True,0.17,256,Possession Taken,0.153,False,2.6
LA00339,Odisha,Odisha_District_4,Mining,State Industrial Dev. Corp,5.01,Agricultural,2,False,47.3,0.47,1516292.0,True,True,False,167,True,Compensation Dispute,False,False,0,True,1,True,True,Not Started,0.51,True,0.5,1630,Notification,0.474,True,13.5
LA00340,Rajasthan,Rajasthan_District_3,Power Plant,NHAI,6.85,Urban/Residential,105,False,44.4,0.19,226589.0,True,False,False,208,True,Title Dispute,False,False,0,False,31,False,False,Partial,0.51,True,0.16,278,Award Declared,0.719,True,24.5
LA00341,Karnataka,Karnataka_District_4,Mining,Irrigation Dept,39.01,Agricultural,42,True,92.9,1.0,749426.0,False,False,False,230,False,None,False,False,0,False,9,False,False,Partial,0.4,True,0.11,1709,Closed,0.11,False,4.1
LA00342,Odisha,Odisha_District_2,Urban Housing,Irrigation Dept,22.48,Agricultural,41,False,69.3,0.53,1429467.0,True,True,False,68,True,Compensation Dispute,True,False,32,False,16,False,False,Partial,0.64,False,0.41,1290,Compensation Disbursed,0.737,True,21.7
LA00343,West Bengal,West Bengal_District_1,Railway,Municipal Corporation,7.08,Agricultural,111,False,81.3,0.57,190641.0,False,True,False,145,False,None,False,False,0,False,12,True,True,Not Started,0.23,False,0.3,681,Award Declared,0.422,False,0.0
LA00344,Rajasthan,Rajasthan_District_3,Mining,Municipal Corporation,32.69,Urban/Residential,168,False,40.4,0.51,397021.0,False,True,False,169,False,None,False,False,0,True,75,False,False,Full,0.51,True,0.16,214,Possession Taken,0.402,False,3.5
LA00345,Karnataka,Karnataka_District_1,Industrial Corridor,Indian Railways,2.57,Agricultural,101,False,73.7,0.68,485250.0,False,True,True,494,True,Title Dispute,False,False,0,True,32,False,False,Not Started,0.59,True,0.47,317,Closed,0.339,False,3.0
LA00346,Bihar,Bihar_District_3,Highway,NHAI,5.2,Agricultural,20,False,77.8,0.04,364094.0,False,True,False,199,False,None,False,False,0,True,6,True,True,Not Started,0.46,True,0.27,402,Possession Taken,0.229,False,0.0
LA00347,Gujarat,Gujarat_District_4,Urban Housing,State PWD,55.57,Agricultural,56,False,75.3,0.7,681154.0,False,True,False,336,False,None,False,False,0,True,11,False,False,Not Started,0.26,True,0.45,1695,Award Declared,0.187,False,4.1
LA00348,Bihar,Bihar_District_3,Mining,Indian Railways,24.79,Agricultural,18,True,86.7,0.85,324842.0,False,True,False,179,False,None,False,False,0,True,4,False,False,Partial,0.73,True,0.27,1507,Notification,0.186,False,0.0
LA00349,Gujarat,Gujarat_District_2,Irrigation,Irrigation Dept,0.92,Agricultural,30,True,71.8,0.8,319901.0,False,True,False,204,False,None,False,False,0,False,16,False,False,Not Started,0.76,True,0.56,513,Possession Taken,0.162,False,4.5
LA00350,Punjab,Punjab_District_4,Irrigation,Municipal Corporation,7.05,Agricultural,29,True,74.3,0.76,288699.0,True,True,False,303,False,None,False,False,0,False,6,False,False,Partial,0.49,True,0.28,592,Compensation Disbursed,0.231,False,0.4
LA00351,Rajasthan,Rajasthan_District_2,Highway,NHAI,10.5,Agricultural,42,True,42.3,0.37,483294.0,True,True,False,256,True,Compensation Dispute,False,False,0,False,16,False,False,Not Started,0.79,True,0.08,1511,Compensation Disbursed,0.436,False,0.9
LA00352,Uttar Pradesh,Uttar Pradesh_District_2,Railway,Indian Railways,22.58,Forest,47,False,73.8,0.71,461157.0,False,True,True,415,False,None,False,False,0,False,9,False,False,Partial,0.53,True,0.17,95,Notification,0.332,False,2.9
LA00353,Madhya Pradesh,Madhya Pradesh_District_3,Mining,State PWD,5.02,Forest,16,True,61.7,0.51,470685.0,False,True,True,207,False,None,False,False,0,False,4,False,False,Partial,0.84,True,0.72,1766,Possession Taken,0.282,False,5.1
LA00354,Punjab,Punjab_District_3,Railway,Indian Railways,4.43,Agricultural,100,False,67.3,0.59,386612.0,True,False,False,363,False,None,False,False,0,True,49,True,False,Not Started,0.56,True,0.49,544,Compensation Disbursed,0.472,True,12.7
LA00355,Gujarat,Gujarat_District_2,Urban Housing,State Power Corp,1.72,Forest,214,True,86.5,0.57,330227.0,False,True,False,326,False,None,False,False,0,True,117,True,True,Full,0.64,True,0.56,768,Award Declared,0.237,False,1.2
LA00356,Punjab,Punjab_District_3,Highway,Municipal Corporation,30.53,Agricultural,8,True,98.2,1.0,236368.0,True,True,False,62,False,None,False,False,0,False,1,False,False,Not Started,0.31,False,0.49,986,Award Declared,0.371,False,0.5
LA00357,Odisha,Odisha_District_4,Power Plant,Irrigation Dept,15.28,Agricultural,97,False,72.1,0.44,204076.0,False,True,False,139,False,None,False,False,0,True,15,True,False,Partial,0.94,True,0.5,1709,Possession Taken,0.215,False,2.9
LA00358,Odisha,Odisha_District_2,Industrial Corridor,Indian Railways,3.71,Tribal/Scheduled Area,22,False,100.0,0.43,1114654.0,False,True,False,264,True,Compensation Dispute,False,False,0,False,7,False,False,Partial,0.64,True,0.41,827,Possession Taken,0.312,False,3.0
LA00359,Maharashtra,Maharashtra_District_3,Power Plant,State Power Corp,10.44,Urban/Residential,126,True,56.6,0.39,162728.0,True,True,True,168,True,Compensation Dispute,True,True,6,False,63,False,False,Partial,0.73,True,0.53,1707,Award Declared,0.796,True,29.8
LA00360,Karnataka,Karnataka_District_3,Power Plant,State Power Corp,0.09,Tribal/Scheduled Area,5,True,71.3,0.72,776193.0,False,False,False,472,False,None,False,False,0,True,0,False,False,Full,0.67,False,0.27,1155,Notification,0.265,False,2.3
LA00361,Rajasthan,Rajasthan_District_4,Irrigation,Irrigation Dept,16.42,Urban/Residential,27,False,68.7,0.38,253328.0,False,True,True,170,False,None,False,False,0,True,15,False,False,Partial,0.83,True,0.31,1133,Award Declared,0.356,False,4.5
LA00362,West Bengal,West Bengal_District_2,Power Plant,State Power Corp,6.88,Agricultural,25,False,69.1,0.56,176051.0,True,True,False,264,False,None,False,False,0,True,6,False,False,Full,0.43,True,0.4,1046,Possession Taken,0.47,True,12.4
LA00363,Maharashtra,Maharashtra_District_4,Railway,NHAI,6.31,Agricultural,93,True,39.4,0.31,350363.0,True,True,True,174,True,Title Dispute,True,False,27,True,35,False,False,Not Started,0.55,False,0.24,1625,Notification,0.651,True,19.5
LA00364,Punjab,Punjab_District_3,Mining,NHAI,62.9,Agricultural,5,True,100.0,1.0,214188.0,False,True,False,108,False,None,False,False,0,True,2,False,False,Partial,0.44,True,0.49,751,Closed,0.033,False,3.3
LA00365,Odisha,Odisha_District_1,Highway,Municipal Corporation,3.62,Agricultural,9,True,71.7,0.57,548830.0,False,True,False,286,False,None,False,False,0,False,4,False,False,Not Started,0.44,True,0.49,1152,Notification,0.164,False,0.9
LA00366,West Bengal,West Bengal_District_3,Railway,Irrigation Dept,14.24,Urban/Residential,10,False,80.7,0.0,727656.0,False,False,False,349,False,None,False,False,0,True,4,False,False,Partial,0.84,True,0.17,264,SIA,0.23,False,0.0
LA00367,West Bengal,West Bengal_District_1,Industrial Corridor,Irrigation Dept,18.32,Agricultural,17,True,60.3,0.51,1726417.0,False,False,False,277,False,None,False,False,0,False,5,False,False,Partial,0.37,True,0.3,104,Compensation Disbursed,0.302,False,2.0
LA00368,Punjab,Punjab_District_2,Railway,State Power Corp,65.11,Agricultural,54,True,70.6,0.68,522006.0,False,True,False,306,False,None,False,False,0,True,31,True,False,Full,0.58,True,0.3,661,Compensation Disbursed,0.091,False,2.5
LA00369,Odisha,Odisha_District_4,Power Plant,Municipal Corporation,67.27,Wasteland,156,True,92.2,0.7,376420.0,False,False,False,461,False,None,False,False,0,True,15,False,False,Not Started,0.66,True,0.5,1224,Notification,0.073,False,2.0
LA00370,Madhya Pradesh,Madhya Pradesh_District_4,Industrial Corridor,Indian Railways,5.12,Agricultural,49,False,54.1,0.7,739386.0,False,True,False,319,True,Public Purpose Challenge,True,True,21,True,7,False,False,Not Started,0.67,True,0.14,1031,SIA,0.314,False,0.2
LA00371,Odisha,Odisha_District_2,Railway,Municipal Corporation,7.3,Agricultural,12,True,69.3,0.78,361378.0,False,False,False,234,False,None,False,False,0,False,1,True,False,Full,0.24,True,0.41,1647,Compensation Disbursed,0.338,False,0.5
LA00372,Bihar,Bihar_District_4,Industrial Corridor,State Power Corp,5.84,Agricultural,11,True,100.0,1.0,533916.0,False,False,False,139,False,None,False,False,0,False,4,False,False,Partial,0.92,False,0.32,1311,Notification,0.325,False,2.8
LA00373,Gujarat,Gujarat_District_4,Power Plant,Irrigation Dept,32.61,Urban/Residential,50,True,66.7,0.57,496313.0,False,False,False,166,False,None,False,False,0,True,29,False,False,Not Started,0.62,False,0.45,338,Award Declared,0.291,False,3.7
LA00374,Gujarat,Gujarat_District_3,Mining,State Industrial Dev. Corp,16.24,Agricultural,169,True,51.3,0.5,410506.0,False,False,True,264,False,None,False,False,0,False,18,False,False,Partial,0.49,True,0.21,1621,Possession Taken,0.387,False,0.0
LA00375,Odisha,Odisha_District_2,Irrigation,Irrigation Dept,1.74,Forest,16,True,57.5,0.43,1017262.0,False,True,False,165,False,None,False,False,0,True,8,False,False,Not Started,0.23,True,0.41,1010,SIA,0.185,False,1.8
LA00376,Bihar,Bihar_District_2,Urban Housing,State PWD,5.0,Tribal/Scheduled Area,15,False,92.2,0.27,693144.0,False,False,True,101,True,Compensation Dispute,True,False,12,True,7,True,False,Partial,0.58,True,0.43,1362,Compensation Disbursed,0.513,True,18.2
LA00377,Bihar,Bihar_District_2,Highway,Indian Railways,15.97,Agricultural,3,True,42.7,0.48,578558.0,True,True,False,421,False,None,False,False,0,True,0,False,False,Partial,0.43,True,0.43,400,SIA,0.453,True,18.0
LA00378,West Bengal,West Bengal_District_1,Power Plant,State Power Corp,5.48,Forest,10,False,75.8,0.58,593247.0,False,False,False,165,False,None,False,False,0,True,3,True,True,Partial,0.7,True,0.3,781,Possession Taken,0.336,False,4.0
LA00379,Bihar,Bihar_District_2,Mining,Indian Railways,2.79,Urban/Residential,311,False,91.9,0.45,328011.0,True,False,False,106,False,None,False,False,0,False,105,False,False,Full,0.53,False,0.43,1573,Closed,0.756,True,24.0
LA00380,Maharashtra,Maharashtra_District_3,Power Plant,Irrigation Dept,19.99,Urban/Residential,429,True,80.8,1.0,272395.0,False,True,False,128,False,None,False,False,0,True,142,True,False,Partial,0.54,True,0.53,88,Possession Taken,0.236,False,2.3
LA00381,Odisha,Odisha_District_2,Power Plant,State Industrial Dev. Corp,17.06,Agricultural,16,False,53.1,0.35,613035.0,True,True,True,418,False,None,False,False,0,True,6,False,False,Not Started,0.28,True,0.41,151,Compensation Disbursed,0.625,True,26.4
LA00382,Karnataka,Karnataka_District_2,Highway,Municipal Corporation,20.66,Urban/Residential,120,True,84.1,0.71,556577.0,False,True,False,70,False,None,False,False,0,True,49,False,False,Full,0.73,True,0.81,859,Closed,0.205,False,0.8
LA00383,Bihar,Bihar_District_1,Railway,Irrigation Dept,1.4,Tribal/Scheduled Area,7,False,48.5,0.27,220198.0,True,True,False,249,True,Title Dispute,True,False,15,False,1,False,False,Not Started,0.87,False,0.2,636,SIA,0.798,True,23.9
LA00384,Rajasthan,Rajasthan_District_4,Urban Housing,State Power Corp,55.9,Forest,8,False,78.4,0.25,701883.0,False,True,False,240,False,None,False,False,0,False,3,True,True,Full,0.32,True,0.31,300,Award Declared,0.411,False,1.3
LA00385,Bihar,Bihar_District_1,Urban Housing,Indian Railways,2.22,Urban/Residential,12,False,73.0,0.29,705409.0,False,True,False,189,False,None,False,False,0,True,2,False,False,Full,0.7,False,0.2,1204,Compensation Disbursed,0.361,False,0.0
LA00386,Maharashtra,Maharashtra_District_1,Power Plant,Irrigation Dept,30.24,Forest,13,True,64.6,0.7,903024.0,False,False,False,235,False,None,False,False,0,True,5,False,False,Full,0.93,False,0.49,116,Possession Taken,0.149,False,1.7
LA00387,Uttar Pradesh,Uttar Pradesh_District_2,Mining,Municipal Corporation,19.34,Urban/Residential,113,True,72.3,0.72,256614.0,False,False,True,393,False,None,False,False,0,True,19,True,True,Not Started,0.43,False,0.17,1406,SIA,0.315,False,1.5
LA00388,Odisha,Odisha_District_4,Industrial Corridor,State Power Corp,41.67,Agricultural,119,True,47.9,0.68,336517.0,True,True,False,75,False,None,False,False,0,True,15,False,False,Not Started,0.8,True,0.5,1453,Award Declared,0.489,True,15.7
LA00389,Punjab,Punjab_District_4,Urban Housing,State Power Corp,18.27,Agricultural,39,True,64.7,0.62,189255.0,False,True,False,72,False,None,False,False,0,False,5,False,False,Full,0.67,False,0.28,512,Compensation Disbursed,0.184,False,0.3
LA00390,Bihar,Bihar_District_1,Urban Housing,NHAI,1.11,Agricultural,146,True,93.6,0.95,765317.0,False,True,False,537,False,None,False,False,0,True,48,True,False,Full,0.56,True,0.2,550,Award Declared,0.0,False,4.6
LA00391,Madhya Pradesh,Madhya Pradesh_District_4,Mining,State Industrial Dev. Corp,4.19,Urban/Residential,60,True,64.2,0.73,1208421.0,False,True,False,136,True,Title Dispute,True,True,7,True,17,False,False,Partial,0.63,True,0.14,896,Notification,0.244,False,5.5
