case_id,state,district,project_type,acquiring_authority,land_area_hectares,land_type,num_affected_families,sia_conducted,consent_percentage,compensation_offered_per_hectare,compensation_disputed,land_records_digitized,survey_settlement_pending,approval_timeline_days,court_case_filed,litigation_type,case_pending_court,stay_order_issued,case_pendency_duration_months,r_and_r_plan_prepared,families_to_be_resettled,rehabilitation_site_ready,livelihood_restoration_provided,possession_status,stakeholder_responsiveness_score,awarding_officer_assigned,district_historical_delay_rate,days_since_notification,stage_of_process,delayed,delay_duration_months
LA01608,Rajasthan,Rajasthan_District_2,Power Plant,State Industrial Dev. Corp,14.56,Forest,25,True,93.9,377849.0,False,False,False,640,False,None,False,False,0,False,6,False,False,Not Started,0.48,False,0.08,1245,Possession Taken,False,2.9
LA01609,Odisha,Odisha_District_1,Urban Housing,Indian Railways,3.77,Tribal/Scheduled Area,38,True,62.8,705670.0,False,False,False,79,False,None,False,False,0,True,9,False,False,Not Started,0.59,True,0.49,1672,Closed,False,2.8
LA01610,Punjab,Punjab_District_3,Industrial Corridor,Irrigation Dept,1.63,Urban/Residential,3,False,62.8,609230.0,False,False,False,109,True,Compensation Dispute,False,False,0,True,0,True,True,Partial,0.52,True,0.49,556,Compensation Disbursed,False,0.0
LA01611,Karnataka,Karnataka_District_3,Railway,Municipal Corporation,18.08,Agricultural,13,True,54.4,950148.0,False,True,False,267,False,None,False,False,0,True,3,False,False,Partial,0.82,False,0.27,527,Award Declared,False,3.2
LA01612,Odisha,Odisha_District_1,Railway,Municipal Corporation,31.76,Agricultural,31,False,75.9,478721.0,False,True,True,294,False,None,False,False,0,True,5,True,True,Not Started,0.82,True,0.49,870,Possession Taken,False,0.7
LA01613,Karnataka,Karnataka_District_1,Irrigation,Indian Railways,3.91,Agricultural,42,True,50.3,154510.0,False,True,True,519,False,None,False,False,0,True,13,True,True,Not Started,0.87,False,0.47,1576,Award Declared,False,5.0
LA01614,Rajasthan,Rajasthan_District_4,Urban Housing,Indian Railways,3.73,Tribal/Scheduled Area,141,False,100.0,368010.0,False,True,True,60,False,None,False,False,0,False,14,False,False,Full,0.31,True,0.31,1292,Possession Taken,False,2.4
LA01615,Bihar,Bihar_District_3,Irrigation,Irrigation Dept,16.69,Tribal/Scheduled Area,32,False,45.9,711250.0,True,True,True,76,False,None,False,False,0,False,10,False,False,Not Started,0.85,True,0.27,912,Notification,True,22.3
LA01616,Odisha,Odisha_District_1,Railway,State PWD,11.57,Urban/Residential,9,True,91.1,700094.0,False,True,False,77,False,None,False,False,0,True,3,True,True,Full,0.46,True,0.49,448,Closed,False,1.3
LA01617,West Bengal,West Bengal_District_4,Mining,State Industrial Dev. Corp,2.42,Urban/Residential,7,True,72.4,843868.0,True,True,True,233,True,Title Dispute,True,False,12,True,2,False,False,Not Started,0.77,False,0.3,282,Closed,True,25.5
LA01618,Karnataka,Karnataka_District_3,Irrigation,NHAI,31.37,Agricultural,2,False,65.1,451911.0,False,True,False,624,True,Public Purpose Challenge,True,False,27,True,0,True,True,Partial,0.6,True,0.27,897,Possession Taken,False,2.0
LA01619,Bihar,Bihar_District_2,Railway,State Industrial Dev. Corp,1.39,Urban/Residential,226,True,95.6,390892.0,False,False,False,187,True,Title Dispute,True,True,23,False,112,False,False,Partial,0.59,True,0.43,661,Possession Taken,False,1.3
LA01620,Punjab,Punjab_District_2,Power Plant,Municipal Corporation,20.9,Agricultural,15,True,83.1,327442.0,True,True,False,425,False,None,False,False,0,True,6,False,False,Full,0.52,True,0.3,1040,Notification,True,21.1
LA01621,Punjab,Punjab_District_1,Urban Housing,Municipal Corporation,26.69,Agricultural,26,False,77.6,266123.0,False,True,False,232,False,None,False,False,0,True,9,True,True,Full,0.65,True,0.3,906,Possession Taken,False,0.3
LA01622,Maharashtra,Maharashtra_District_2,Industrial Corridor,State PWD,20.21,Agricultural,252,True,60.2,854918.0,True,False,False,401,True,Title Dispute,True,True,7,True,148,True,False,Partial,0.72,True,0.38,437,SIA,True,28.1
LA01623,Bihar,Bihar_District_4,Industrial Corridor,State PWD,1.35,Forest,98,True,96.6,221525.0,False,False,False,159,False,None,False,False,0,False,41,False,False,Not Started,0.88,True,0.32,535,Award Declared,False,2.1
LA01624,Rajasthan,Rajasthan_District_1,Urban Housing,NHAI,8.56,Wasteland,14,True,29.9,460184.0,True,True,True,160,False,None,False,False,0,True,5,False,False,Partial,0.39,True,0.44,464,Possession Taken,False,3.1
LA01625,Uttar Pradesh,Uttar Pradesh_District_3,Irrigation,NHAI,3.0,Wasteland,90,True,87.0,667133.0,False,True,True,171,False,None,False,False,0,False,47,False,False,Partial,0.83,True,0.65,1255,Possession Taken,True,26.4
LA01626,Punjab,Punjab_District_3,Railway,State Industrial Dev. Corp,31.73,Agricultural,13,False,58.1,484566.0,True,False,False,250,True,Public Purpose Challenge,False,False,0,False,7,False,False,Not Started,0.72,False,0.49,1374,Possession Taken,True,23.7
LA01627,Madhya Pradesh,Madhya Pradesh_District_2,Railway,State Industrial Dev. Corp,2.1,Urban/Residential,46,True,76.7,1285036.0,False,False,False,103,False,None,False,False,0,False,21,False,False,Partial,0.6,False,0.56,1271,Award Declared,True,18.9
LA01628,Odisha,Odisha_District_4,Irrigation,State Power Corp,33.43,Forest,14,True,78.8,463450.0,False,True,False,96,False,None,False,False,0,False,6,False,False,Not Started,0.79,True,0.5,1534,Award Declared,False,1.2
LA01629,Odisha,Odisha_District_2,Power Plant,Irrigation Dept,4.94,Urban/Residential,4,False,69.5,501209.0,False,True,False,281,False,None,False,False,0,False,1,True,True,Full,0.62,True,0.41,1657,Closed,False,3.8
LA01630,Gujarat,Gujarat_District_3,Highway,NHAI,71.19,Urban/Residential,60,True,45.3,1818962.0,True,True,True,97,True,Compensation Dispute,True,False,48,False,25,False,False,Not Started,0.6,True,0.21,1556,Notification,True,47.0
LA01631,Uttar Pradesh,Uttar Pradesh_District_2,Irrigation,State PWD,2.12,Agricultural,27,False,75.5,583513.0,False,False,True,162,False,None,False,False,0,True,15,False,False,Full,0.57,True,0.17,296,Award Declared,False,3.1
LA01632,Odisha,Odisha_District_3,Railway,Municipal Corporation,12.97,Agricultural,7,True,67.9,375737.0,False,False,True,103,False,None,False,False,0,False,1,False,False,Not Started,0.43,True,0.19,945,SIA,False,0.1
LA01633,Madhya Pradesh,Madhya Pradesh_District_3,Power Plant,State PWD,9.68,Agricultural,46,True,67.2,358133.0,True,True,True,380,False,None,False,False,0,False,14,False,False,Not Started,0.61,True,0.72,1632,Closed,True,20.6
LA01634,Uttar Pradesh,Uttar Pradesh_District_3,Railway,NHAI,11.52,Urban/Residential,40,True,84.5,403312.0,False,True,True,660,False,None,False,False,0,False,15,False,False,Full,0.26,False,0.65,1796,Award Declared,False,3.2
LA01635,Gujarat,Gujarat_District_4,Power Plant,Municipal Corporation,15.23,Tribal/Scheduled Area,31,True,65.6,602279.0,False,True,True,251,True,Compensation Dispute,True,False,11,True,5,True,False,Partial,0.6,True,0.45,546,Possession Taken,False,2.8
LA01636,Rajasthan,Rajasthan_District_1,Irrigation,Municipal Corporation,288.77,Tribal/Scheduled Area,56,False,30.4,877957.0,False,True,False,79,False,None,False,False,0,False,14,False,False,Not Started,0.79,True,0.44,1307,SIA,False,3.8
LA01637,West Bengal,West Bengal_District_2,Railway,Municipal Corporation,14.54,Agricultural,11,False,59.4,238924.0,True,True,False,83,False,None,False,False,0,False,2,False,False,Not Started,0.55,False,0.4,205,Notification,False,2.0
LA01638,Rajasthan,Rajasthan_District_3,Power Plant,Indian Railways,5.5,Agricultural,21,True,91.1,648515.0,False,True,True,68,False,None,False,False,0,False,12,False,False,Not Started,0.54,False,0.16,721,Possession Taken,False,2.3
LA01639,Maharashtra,Maharashtra_District_1,Power Plant,Indian Railways,16.0,Agricultural,11,True,97.0,254907.0,False,True,False,447,False,None,False,False,0,True,4,True,True,Not Started,0.9,True,0.49,315,Notification,False,1.6
LA01640,Punjab,Punjab_District_2,Railway,NHAI,3.14,Urban/Residential,25,True,67.1,524065.0,True,True,True,175,False,None,False,False,0,True,10,True,True,Full,0.28,False,0.3,906,SIA,True,21.4
LA01641,Maharashtra,Maharashtra_District_1,Mining,State PWD,19.39,Forest,23,True,61.9,430599.0,True,False,False,407,False,None,False,False,0,False,12,False,False,Full,0.85,True,0.49,851,Compensation Disbursed,True,21.0
LA01642,Rajasthan,Rajasthan_District_2,Power Plant,Irrigation Dept,4.64,Agricultural,2,True,45.4,411935.0,True,True,False,382,True,Compensation Dispute,True,False,33,True,0,True,False,Not Started,0.64,True,0.08,852,Award Declared,True,22.9
LA01643,Madhya Pradesh,Madhya Pradesh_District_2,Mining,State Power Corp,99.56,Agricultural,15,True,70.4,723956.0,False,True,True,38,True,Compensation Dispute,True,False,14,False,2,False,False,Full,0.77,False,0.56,1566,Award Declared,False,1.9
LA01644,Karnataka,Karnataka_District_4,Irrigation,NHAI,6.0,Agricultural,56,False,57.2,1092594.0,True,True,True,276,False,None,False,False,0,False,20,False,False,Full,0.16,True,0.11,1287,Notification,False,0.7
LA01645,Maharashtra,Maharashtra_District_4,Railway,State Power Corp,14.29,Tribal/Scheduled Area,223,True,79.2,254706.0,False,True,False,308,True,Title Dispute,True,False,8,False,93,False,False,Partial,0.53,True,0.24,951,Possession Taken,True,23.2
LA01646,Madhya Pradesh,Madhya Pradesh_District_1,Urban Housing,Indian Railways,66.5,Wasteland,35,True,100.0,773012.0,False,True,False,232,False,None,False,False,0,True,20,False,False,Full,0.18,True,0.31,637,Compensation Disbursed,False,2.3
LA01647,Maharashtra,Maharashtra_District_4,Railway,Indian Railways,7.62,Urban/Residential,46,True,30.3,442813.0,False,True,False,122,False,None,False,False,0,True,17,True,True,Partial,0.61,False,0.24,1569,Notification,False,3.4
LA01648,Uttar Pradesh,Uttar Pradesh_District_3,Urban Housing,Indian Railways,13.02,Wasteland,13,True,42.0,393750.0,True,True,True,143,True,Compensation Dispute,False,False,0,True,5,True,True,Not Started,0.51,True,0.65,1389,Award Declared,False,1.4
LA01649,Madhya Pradesh,Madhya Pradesh_District_1,Industrial Corridor,State PWD,2.73,Forest,18,True,67.0,316569.0,True,True,False,296,True,Title Dispute,True,True,76,True,7,False,False,Partial,0.58,True,0.31,139,SIA,True,20.8
LA01650,Maharashtra,Maharashtra_District_4,Railway,State Industrial Dev. Corp,14.72,Wasteland,46,True,70.1,310550.0,False,True,False,81,False,None,False,False,0,True,8,False,False,Not Started,0.8,True,0.24,1306,Possession Taken,False,3.1
LA01651,Punjab,Punjab_District_4,Railway,State Industrial Dev. Corp,2.9,Forest,63,True,32.2,252518.0,False,True,True,84,True,Title Dispute,False,False,0,True,22,False,False,Not Started,0.29,True,0.28,1331,Possession Taken,True,14.1
LA01652,Odisha,Odisha_District_1,Highway,State Industrial Dev. Corp,160.33,Forest,4,True,86.2,662876.0,False,True,False,221,False,None,False,False,0,True,1,False,False,Full,0.37,False,0.49,1351,Notification,False,1.5
LA01653,Karnataka,Karnataka_District_4,Power Plant,NHAI,2.75,Agricultural,57,True,96.3,645498.0,False,False,False,92,True,Title Dispute,True,True,7,True,27,True,False,Full,0.58,False,0.11,542,Possession Taken,True,15.0
LA01654,Punjab,Punjab_District_4,Power Plant,State PWD,2.28,Tribal/Scheduled Area,13,True,57.0,276735.0,False,False,False,1231,False,None,False,False,0,True,6,True,False,Partial,0.32,True,0.28,1270,Closed,False,3.9
LA01655,Maharashtra,Maharashtra_District_4,Industrial Corridor,State PWD,2.44,Urban/Residential,42,True,79.3,283609.0,False,True,False,289,True,Title Dispute,False,False,0,True,24,False,False,Not Started,0.7,True,0.24,480,Notification,False,0.0
LA01656,West Bengal,West Bengal_District_2,Railway,State PWD,21.68,Agricultural,39,True,49.1,386987.0,False,True,True,266,False,None,False,False,0,True,12,False,False,Partial,0.61,False,0.4,198,Award Declared,False,0.0
LA01657,Madhya Pradesh,Madhya Pradesh_District_3,Irrigation,State Industrial Dev. Corp,5.77,Agricultural,100,True,52.4,482568.0,True,False,True,111,False,None,False,False,0,True,25,True,True,Not Started,0.68,False,0.72,1100,Compensation Disbursed,True,21.6
LA01658,Bihar,Bihar_District_4,Power Plant,Irrigation Dept,3.05,Forest,7,True,93.2,634370.0,True,True,True,403,False,None,False,False,0,True,0,False,False,Partial,0.88,True,0.32,1484,Notification,False,3.1
LA01659,Karnataka,Karnataka_District_4,Railway,Municipal Corporation,20.05,Agricultural,28,True,95.5,455157.0,False,False,False,220,False,None,False,False,0,True,4,True,False,Not Started,0.47,True,0.11,1755,Possession Taken,False,2.8
LA01660,Madhya Pradesh,Madhya Pradesh_District_1,Industrial Corridor,Indian Railways,8.41,Agricultural,6,True,78.6,357414.0,True,True,False,440,False,None,False,False,0,False,1,False,False,Partial,0.84,True,0.31,860,SIA,False,0.5
LA01661,Rajasthan,Rajasthan_District_1,Power Plant,Municipal Corporation,14.87,Urban/Residential,13,False,76.0,457612.0,False,True,True,740,False,None,False,False,0,False,6,False,False,Not Started,0.57,True,0.44,480,Possession Taken,False,0.4
LA01662,Madhya Pradesh,Madhya Pradesh_District_1,Industrial Corridor,State PWD,3.54,Agricultural,34,False,64.8,691860.0,False,False,False,222,True,Compensation Dispute,False,False,0,False,10,False,False,Not Started,0.57,True,0.31,650,Possession Taken,False,3.0
LA01663,Punjab,Punjab_District_3,Industrial Corridor,Irrigation Dept,11.68,Urban/Residential,12,False,74.6,295773.0,True,True,False,266,False,None,False,False,0,True,5,False,False,Full,0.84,True,0.49,167,Award Declared,False,4.8
LA01664,Punjab,Punjab_District_2,Power Plant,Indian Railways,39.13,Agricultural,7,True,54.0,405770.0,True,True,False,293,True,Compensation Dispute,False,False,0,False,3,False,False,Partial,0.94,True,0.3,793,Award Declared,False,4.5
LA01665,Gujarat,Gujarat_District_3,Mining,State Power Corp,27.88,Agricultural,214,False,56.6,459546.0,True,True,False,326,False,None,False,False,0,True,102,True,True,Full,0.7,True,0.21,476,Notification,False,2.6
LA01666,Uttar Pradesh,Uttar Pradesh_District_2,Power Plant,State PWD,20.87,Tribal/Scheduled Area,6,True,65.4,477806.0,False,False,False,43,False,None,False,False,0,False,1,False,False,Full,0.25,True,0.17,568,Award Declared,True,19.7
LA01667,Rajasthan,Rajasthan_District_2,Railway,State Industrial Dev. Corp,16.62,Agricultural,111,True,86.4,279411.0,True,True,False,493,False,None,False,False,0,True,54,False,False,Partial,0.84,True,0.08,1048,Possession Taken,True,16.9
LA01668,Karnataka,Karnataka_District_4,Irrigation,State Power Corp,7.33,Agricultural,23,False,60.3,431863.0,False,False,False,755,False,None,False,False,0,False,13,False,False,Partial,0.44,True,0.11,931,SIA,False,5.4
LA01669,Odisha,Odisha_District_1,Highway,State Industrial Dev. Corp,1.85,Agricultural,27,True,52.6,634047.0,False,True,True,300,False,None,False,False,0,False,10,False,False,Not Started,0.43,True,0.49,1144,Award Declared,True,29.1
LA01670,Bihar,Bihar_District_3,Power Plant,State Industrial Dev. Corp,20.05,Forest,93,False,79.5,333062.0,False,True,False,96,False,None,False,False,0,True,18,False,False,Full,0.82,True,0.27,1056,Closed,False,4.1
LA01671,West Bengal,West Bengal_District_4,Urban Housing,NHAI,5.29,Agricultural,18,False,62.6,466408.0,True,True,False,170,False,None,False,False,0,False,7,False,False,Not Started,0.59,True,0.3,733,SIA,False,0.0
LA01672,Odisha,Odisha_District_1,Mining,State Power Corp,2.06,Agricultural,22,True,71.2,447460.0,False,True,False,469,False,None,False,False,0,False,8,False,False,Partial,0.41,True,0.49,106,Closed,False,3.5
LA01673,Madhya Pradesh,Madhya Pradesh_District_3,Highway,Municipal Corporation,45.29,Agricultural,21,True,76.0,479038.0,False,True,False,217,False,None,False,False,0,True,8,False,False,Not Started,0.32,False,0.72,1007,SIA,False,0.9
LA01674,Rajasthan,Rajasthan_District_3,Power Plant,State PWD,3.63,Forest,83,True,29.0,108465.0,False,True,False,52,False,None,False,False,0,False,32,False,False,Partial,0.47,False,0.16,1348,SIA,True,20.9
LA01675,West Bengal,West Bengal_District_2,Railway,State Power Corp,9.48,Urban/Residential,56,False,85.1,927438.0,False,True,False,145,True,Title Dispute,True,True,27,False,13,False,False,Partial,0.81,True,0.4,1154,SIA,False,1.7
LA01676,Punjab,Punjab_District_3,Industrial Corridor,Irrigation Dept,30.39,Agricultural,24,True,55.6,213275.0,False,False,True,154,False,None,False,False,0,False,6,True,True,Not Started,0.74,False,0.49,1551,Possession Taken,False,2.9
LA01677,Madhya Pradesh,Madhya Pradesh_District_1,Urban Housing,State Power Corp,26.56,Agricultural,109,True,75.7,328411.0,False,False,True,177,True,Compensation Dispute,False,False,0,False,35,False,False,Partial,0.75,True,0.31,1575,Award Declared,True,28.0
LA01678,Punjab,Punjab_District_2,Mining,Irrigation Dept,0.58,Tribal/Scheduled Area,14,False,78.8,564323.0,True,True,False,338,True,Title Dispute,True,True,56,True,7,False,False,Partial,0.78,True,0.3,92,Award Declared,True,17.2
LA01679,Madhya Pradesh,Madhya Pradesh_District_3,Power Plant,State PWD,31.96,Agricultural,10,False,26.8,361558.0,True,True,False,297,True,Compensation Dispute,False,False,0,False,4,False,False,Not Started,0.79,True,0.72,1211,Compensation Disbursed,True,20.8
LA01680,Madhya Pradesh,Madhya Pradesh_District_3,Urban Housing,State PWD,17.28,Agricultural,310,False,80.7,150007.0,True,True,True,122,True,Title Dispute,True,True,6,False,113,False,False,Not Started,0.36,True,0.72,750,Compensation Disbursed,True,17.5
LA01681,West Bengal,West Bengal_District_2,Urban Housing,State Industrial Dev. Corp,21.73,Urban/Residential,1,True,98.9,382590.0,False,True,False,265,False,None,False,False,0,False,0,False,False,Not Started,0.85,True,0.4,922,Closed,False,0.3
LA01682,Punjab,Punjab_District_1,Industrial Corridor,Indian Railways,8.58,Forest,48,True,82.4,488661.0,False,True,True,89,False,None,False,False,0,False,9,False,False,Partial,0.77,True,0.3,1292,Closed,False,3.2
LA01683,Maharashtra,Maharashtra_District_3,Industrial Corridor,Irrigation Dept,4.5,Agricultural,33,True,36.1,445675.0,False,True,True,378,False,None,False,False,0,True,9,False,False,Not Started,0.19,True,0.53,206,Notification,False,0.6
LA01684,Punjab,Punjab_District_1,Urban Housing,Irrigation Dept,17.7,Agricultural,36,True,56.3,319287.0,False,True,True,181,False,None,False,False,0,True,17,True,True,Full,0.65,True,0.3,1372,Award Declared,False,1.2
LA01685,Uttar Pradesh,Uttar Pradesh_District_1,Power Plant,NHAI,68.22,Agricultural,9,False,100.0,818707.0,False,True,False,175,False,None,False,False,0,True,3,True,False,Full,0.29,True,0.77,57,Notification,False,2.7
LA01686,Gujarat,Gujarat_District_3,Mining,Indian Railways,210.21,Forest,4,True,35.8,339692.0,True,False,False,185,True,Title Dispute,True,True,72,True,0,True,False,Full,0.47,True,0.21,551,Award Declared,True,12.2
LA01687,West Bengal,West Bengal_District_4,Urban Housing,State Power Corp,20.75,Forest,13,False,53.2,389998.0,True,True,False,472,False,None,False,False,0,True,2,True,True,Partial,0.64,True,0.3,1782,Possession Taken,False,2.3
